Compte_key_Payeur,client_total_montant,client_moy_montant_cheque,client_max_montant_cheque,client_min_montant_cheque,client_freq_transactions,client_nb_operations_distinctes,client_recence,client_nb_paiements_fractionnes_records,client_score_fragmentation,Segment,pca1,pca2,Cluster_Hc_client,Niveau_Risque_hc_client,Cluster_Kmeans_client,Niveau_Risque_Kmeans_client
1205896,600.0,200.0,200.0,200.0,3,1,118,1,3.0,Particulier,-0.9118185047428488,-0.6913033892382433,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1205926,1680.0,105.0,140.0,70.0,14,2,256,2,7.0,Particulier,-0.4606156515829146,-0.044355125411972576,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1206040,9120.0,1520.0,1520.0,1520.0,6,1,151,1,6.0,Particulier,-0.2622176553080802,-0.9577113143262377,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1206156,7985.0,263.75,575.0,62.5,27,6,22,6,4.5,Particulier,0.5346781609726894,0.9550538613509688,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1206200,12399.034,167.977,500.0,46.0,68,14,0,14,4.857142857142857,Particulier,2.7070159428428076,3.6073964821448192,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1206213,927.0,63.35,90.0,34.0,16,4,364,4,4.0,Professional,-0.158107476677277,0.34050445542605773,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1206262,9470.44,352.64,998.48,70.0,32,7,25,7,4.571428571428571,Professional,0.8675689495452641,1.2365038377974955,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1206314,3000.0,1000.0,1000.0,1000.0,3,1,246,1,3.0,Particulier,-0.620530426056771,-0.9632852825478105,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1206346,3320.0,161.25,200.0,145.0,21,4,195,4,5.25,Professional,0.009837829822461314,0.44923330752010293,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1206394,1854.0,206.0,206.0,206.0,9,1,29,1,9.0,Particulier,-0.6321695347252357,-0.3165776887776417,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1206400,3135.428,196.56799999999998,198.5,192.704,16,3,154,3,5.333333333333333,Particulier,-0.2458771501560015,0.11703238369819399,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1206441,27400.0,575.0,750.0,400.0,44,4,26,4,11.0,Particulier,0.8518523114216487,0.9644013192927021,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1206450,12450.0,516.6666666666666,650.0,400.0,21,3,21,3,7.0,Professional,0.059606474660733266,0.16667382571472805,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1206543,37530.0,5505.0,6510.0,4500.0,7,2,288,2,3.5,Particulier,1.423651885085693,-2.14262539915441,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1206581,7650.0,250.0,300.0,150.0,30,4,21,4,7.5,Particulier,0.2686983395991932,0.6892660529731675,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1206588,1610.0,230.0,230.0,230.0,7,1,279,1,7.0,Particulier,-0.7151824752054317,-0.4504722871232779,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1206636,4343.7,113.98571428571428,250.0,47.9,36,7,46,7,5.142857142857143,Particulier,0.8020205295934747,1.4345235426651952,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1206679,7200.0,1200.0,1200.0,1200.0,6,1,56,1,6.0,Particulier,-0.386098089799621,-0.8474523570736631,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1206773,1430.0,130.0,130.0,130.0,11,1,127,1,11.0,Particulier,-0.5720184276354268,-0.16422229407155145,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1206787,8310.0,282.0,450.0,50.0,25,5,18,5,5.0,Particulier,0.3200510510767349,0.715614986992704,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1206838,2000.0,500.0,500.0,500.0,4,1,377,1,4.0,Particulier,-0.7540858302403353,-0.7309513621807727,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1206876,450.0,150.0,150.0,150.0,3,1,510,1,3.0,Particulier,-0.9300240096607286,-0.6743045209063953,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1206920,1400.0,280.0,280.0,280.0,5,1,1,1,5.0,Particulier,-0.7890661249332809,-0.5931390961714075,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1206993,1320.0,165.0,240.0,90.0,8,2,252,2,4.0,Particulier,-0.6239500510737337,-0.30627935522940863,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1207008,20904.294,537.6165555555556,1000.0,80.0,46,9,69,9,5.111111111111111,Professional,1.590771077883267,1.9433233859081376,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1207047,900.0,150.0,180.0,120.0,6,2,57,2,3.0,Particulier,-0.6912782015220525,-0.38457204315624344,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1208821,22100.0,370.0,1000.0,100.0,58,5,0,5,11.6,Particulier,1.196181910458219,1.5364690834286279,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1208857,5384.52,448.71000000000004,678.0,329.13,13,3,22,3,4.333333333333333,Particulier,-0.2100294597859452,-0.07325172477415047,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1209096,2700.0,187.5,250.0,100.0,14,4,11,4,3.5,Particulier,-0.15103551604832385,0.24190567515283842,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1209145,3820.0,475.0,485.0,465.0,8,2,288,2,4.0,Particulier,-0.49751914973515676,-0.4176154438167164,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1209404,9760.0,486.0,2140.0,40.0,21,5,81,5,4.2,Particulier,0.43263063570301635,0.448374150832594,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1209413,949.2,158.2,246.4,70.0,6,2,218,2,3.0,Particulier,-0.6894572243676704,-0.38422306024431474,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1209696,1010.0,135.0,200.0,70.0,7,2,12,2,3.5,Particulier,-0.6663466376829827,-0.33704479124948783,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1210541,26945.0,281.25,1000.0,80.0,92,19,29,20,4.842105263157895,Professional,4.2954995040285695,5.250581514798377,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1210846,2460.0,74.28571428571429,160.0,40.0,33,7,90,7,4.714285714285714,Particulier,0.7143252206363547,1.3760541726206372,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1211124,18000.0,2250.0,2250.0,2250.0,8,1,47,1,8.0,Particulier,0.14423617853276166,-1.0898946070351159,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1211141,1005.0,111.66666666666667,155.0,70.0,9,3,120,3,3.0,Particulier,-0.4676686265612176,-0.08258535920990016,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1211405,11190.0,390.0,700.0,250.0,33,4,29,4,8.25,Particulier,0.43182696396652254,0.7107152808119546,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1230691,210.0,70.0,70.0,70.0,3,1,232,1,3.0,Particulier,-0.9591528175293363,-0.6471063315754385,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1230707,400.0,100.0,100.0,100.0,4,1,195,1,4.0,Particulier,-0.9027987041738365,-0.5943494988890109,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1230710,4512.017,127.47525,214.059,72.842,32,4,153,4,8.0,Particulier,0.25712165085668315,0.7854635418288396,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1231175,7656.4,658.8666666666667,1476.6,250.0,11,3,272,3,3.6666666666666665,Particulier,-0.14927707922396313,-0.2212980979210501,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1231192,1624.0,203.0,203.0,203.0,8,2,141,2,4.0,Particulier,-0.6069120227362634,-0.32357936186769043,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1235626,14701.0,416.75,784.5,200.0,37,3,18,4,12.333333333333334,Professional,0.5482989850740995,0.8387410312180298,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1240575,1500.0,500.0,500.0,500.0,3,1,119,1,3.0,Particulier,-0.8025854752355697,-0.7932965992293309,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1240590,2400.0,600.0,600.0,600.0,4,1,161,1,4.0,Particulier,-0.71690761175696,-0.7651018280037132,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1240744,12620.0,1068.3333333333333,2765.0,200.0,11,3,112,3,3.6666666666666665,Particulier,0.057941944413720255,-0.37376759697787293,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1240832,1600.0,400.0,400.0,400.0,4,1,546,1,4.0,Particulier,-0.7912640487237106,-0.6968008963578323,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1240885,600.0,100.0,100.0,100.0,6,1,517,1,6.0,Particulier,-0.8119370833642923,-0.46843719151793806,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1240940,1457.475,65.35000000000001,90.0,53.025,24,3,29,3,8.0,Particulier,-0.1012512912698442,0.4293911984026369,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1240977,200.0,50.0,50.0,50.0,4,1,193,1,4.0,Particulier,-0.9213878134155241,-0.5772742659775407,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1241003,3618.315,127.6275,205.255,50.0,32,2,0,2,16.0,Particulier,0.1013056528886561,0.6810164137128736,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1241004,5475.0,368.0,377.0,359.0,15,2,13,2,7.5,Particulier,-0.3111697880124572,-0.09902297722054401,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1241165,1050.0,93.33333333333333,140.0,70.0,12,3,120,3,4.0,Particulier,-0.3956679222788612,0.02072265129594256,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1241170,3855.0,149.29999999999998,259.0,80.0,28,6,19,6,4.666666666666667,Particulier,0.48061408072335593,1.0238154640945023,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1241203,770.0,70.0,70.0,70.0,11,3,7,3,3.6666666666666665,Particulier,-0.43260218602839384,-0.003786331884435956,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1241336,5285.0,257.0,400.0,165.0,21,3,5,3,7.0,Particulier,-0.08007429923667109,0.26069291891822916,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1241436,2220.0,246.66666666666666,350.0,150.0,9,3,84,3,3.0,Particulier,-0.41309975577291197,-0.12710835375741578,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1241500,2296.2,131.35,215.4,100.0,19,4,29,4,4.75,Particulier,-0.051065941562807374,0.4001435242410701,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1241603,3308.0,468.0,500.0,436.0,7,2,126,2,3.5,Particulier,-0.5343645094028352,-0.45404110589172747,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1241614,1050.0,105.0,110.0,100.0,10,2,50,2,5.0,Particulier,-0.5848233176872154,-0.20805055221303426,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1241633,25270.434,872.6812,1039.77,400.0,27,5,19,5,5.4,Professional,0.6653866791205533,0.5781985054560632,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1241706,3950.0,216.66666666666666,300.0,150.0,18,3,91,3,6.0,Particulier,-0.18217995575398704,0.17763486580127655,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1241721,13000.0,1300.0,1300.0,1300.0,10,1,329,1,10.0,Particulier,-0.1288361973163779,-0.637414666116685,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1241735,2800.0,100.0,150.0,50.0,27,4,64,4,6.75,Particulier,0.11818850723133673,0.6516321597173287,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1241815,3092.3,249.65,300.0,199.3,14,2,182,2,7.0,Particulier,-0.4007981090435473,-0.09418985111869212,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1241866,2364.0,197.0,224.0,170.0,12,2,336,2,6.0,Particulier,-0.48383722422638376,-0.15820319144278053,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1241888,4025.248,186.91657142857142,354.256,100.0,22,7,21,7,3.142857142857143,Particulier,0.5511783663678582,1.0638301498788174,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1241966,4500.0,900.0,900.0,900.0,5,1,172,1,5.0,Particulier,-0.5538044767211373,-0.8058189050609544,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1242013,1401.0,49.57142857142857,80.0,30.0,31,7,50,7,4.428571428571429,Particulier,0.6551151607503435,1.3387356908297636,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1242030,537.9259999999999,36.957,47.9,31.471,15,3,4,3,5.0,Particulier,-0.3447141990603985,0.14074211488933017,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1242070,7833.33,224.3385714285714,550.0,50.0,45,6,155,7,7.5,Particulier,0.9820228388416794,1.5432899575290027,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1242091,2250.0,750.0,750.0,750.0,3,1,239,1,3.0,Particulier,-0.7115579506461703,-0.8782909408885707,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1242092,120.0,40.0,40.0,40.0,3,1,351,1,3.0,Particulier,-0.9700761204800643,-0.6369070105763298,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1242095,3080.0,280.0,280.0,280.0,11,1,63,1,11.0,Particulier,-0.5081954091104002,-0.2170516489780299,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1242097,6405.0,72.56285714285714,380.0,30.0,111,20,1,21,5.55,Particulier,4.548922738146894,5.977792694603109,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1242103,16252.119999999999,328.904,700.0,94.04,47,8,4,10,5.875,Particulier,1.5351147367299802,2.045260028366031,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1242149,650.0,60.0,70.0,50.0,11,3,64,3,3.6666666666666665,Particulier,-0.4371663278840788,0.0002963221990554154,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1242194,1083.19,57.01,57.01,57.01,19,1,0,1,19.0,Particulier,-0.24226680919240792,0.3656589656347064,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1242263,388.668,129.556,129.556,129.556,3,1,501,1,3.0,Particulier,-0.9374678765115513,-0.6673540236228693,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1242448,360.0,60.0,70.0,50.0,6,2,235,2,3.0,Professional,-0.7256544675442885,-0.35465255977656024,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1242580,812.475,90.27499999999999,125.0,60.0,9,3,161,3,3.0,Particulier,-0.4759108902235354,-0.07595439696579535,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1242607,7000.0,541.6666666666666,625.0,500.0,13,3,126,3,4.333333333333333,Particulier,-0.17063042957526298,-0.10585512816253055,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1242643,321.51,107.17,107.17,107.17,3,1,69,1,3.0,Particulier,-0.9456188451733845,-0.6597432902933343,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1242691,420.0,70.0,70.0,70.0,6,1,49,1,6.0,Particulier,-0.8235508740978743,-0.4581004142755092,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1242708,3000.0,1000.0,1000.0,1000.0,3,1,85,1,3.0,Particulier,-0.620530426056771,-0.9632852825478105,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1242719,7530.0,275.0,290.0,260.0,27,3,27,3,9.0,Particulier,0.09101417461664074,0.45081771811673244,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1242731,268.8,89.6,89.6,89.6,3,1,15,1,3.0,Particulier,-0.9520162596015275,-0.6537698879615229,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1242755,950.0,105.0,110.0,100.0,9,2,1,2,4.5,Particulier,-0.6156085040578528,-0.24865316004951402,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1242770,400.0,100.0,100.0,100.0,4,1,1,1,4.0,Particulier,-0.9027987041738365,-0.5943494988890109,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1242843,1720.0,60.0,70.0,50.0,29,5,20,5,5.8,Professional,0.2899811017753706,0.89242571580182,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1242875,2717.776,203.611,272.222,135.0,12,2,147,2,6.0,Particulier,-0.47983572945173336,-0.15869124562026724,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1242902,1995.0,665.0,665.0,665.0,3,1,179,1,3.0,Particulier,-0.7425073090065661,-0.8493928647244292,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1242926,169.35,56.45,56.45,56.45,3,1,236,1,3.0,Particulier,-0.9640865093620818,-0.6424996382575078,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1242934,200.0,40.0,40.0,40.0,5,1,165,1,5.0,Particulier,-0.880135150047659,-0.5108114282141635,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1242966,900.0,150.0,200.0,100.0,6,2,0,2,3.0,Particulier,-0.6917433077005624,-0.38348119480864,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1243075,13270.0,535.0,570.0,500.0,25,2,12,2,12.5,Particulier,0.1051719363684983,0.2420322104849141,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1243226,800.0,200.0,200.0,200.0,4,1,489,1,4.0,Particulier,-0.8656204856904612,-0.6284999647119514,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1243309,4200.0,700.0,1000.0,400.0,6,2,28,2,3.0,Particulier,-0.48463763814959987,-0.5593531732414599,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1243338,2840.0,284.0,284.0,284.0,10,1,435,1,10.0,Particulier,-0.5533359362661174,-0.2811355638080624,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1243451,180.0,60.0,60.0,60.0,3,1,602,1,3.0,Particulier,-0.9627939185129124,-0.6437065579090689,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1243471,1623.0,244.0,435.0,53.0,9,2,32,2,4.5,Particulier,-0.5673586337083926,-0.28615611102700567,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1243499,18408.0,692.6666666666666,2166.0,140.0,43,6,8,6,7.166666666666667,Professional,1.1544471544642145,1.165059187395929,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1244013,795.0,88.33333333333333,135.0,50.0,9,3,27,3,3.0,Particulier,-0.4765228906594773,-0.07513891031343552,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1244079,1065.0,213.0,213.0,213.0,5,1,375,1,5.0,Particulier,-0.8144895611110448,-0.5701559555333435,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1244098,1119.125,98.60833333333333,150.0,60.0,12,3,113,3,4.0,Particulier,-0.39470351559525135,0.020501320555577632,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1244099,150.0,50.0,50.0,50.0,3,1,517,1,3.0,Particulier,-0.9664350194964884,-0.6403067842426994,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1244102,906.4,226.6,226.6,226.6,4,1,336,1,4.0,Particulier,-0.8557310795738834,-0.6375839886208535,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1244112,3257.888,229.82399999999998,400.0,139.472,17,3,242,3,5.666666666666667,Particulier,-0.20264275536746007,0.13735589123371525,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1244118,8885.41,322.298,500.0,198.0,30,5,225,5,6.0,Particulier,0.4581080126084802,0.8229333299036716,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1244133,2350.0,150.0,200.0,100.0,16,5,4,5,3.2,Particulier,0.048584906468916965,0.5079979012046464,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1244134,1684.0,119.5,150.0,100.0,14,4,5,4,3.5,Particulier,-0.1769970278705758,0.2597562193889725,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1244201,4914.0,216.33333333333334,500.0,70.0,26,6,21,6,4.333333333333333,Particulier,0.4785831979120951,0.9446739359502664,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1244209,5000.0,500.0,500.0,500.0,10,1,5,1,10.0,Particulier,-0.46308796026892873,-0.3568799398894232,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1244263,4520.0,620.0,800.0,440.0,7,2,28,2,3.5,Professional,-0.4766614627974794,-0.49880002029216886,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1244284,2000.0,500.0,500.0,500.0,4,1,670,1,4.0,Particulier,-0.7540858302403353,-0.7309513621807727,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1244333,1100.604,275.151,275.151,275.151,4,1,161,1,4.0,Particulier,-0.8376806827180199,-0.6541643812825494,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1244416,18960.0,998.0,2000.0,400.0,19,5,49,5,3.8,Professional,0.5548894228500828,0.2787199170819577,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1244481,5440.0,198.33333333333334,370.0,100.0,21,3,211,3,7.0,Particulier,-0.09690523577313936,0.2787416231021617,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1244485,2449.998,272.222,272.222,272.222,9,1,147,1,9.0,Particulier,-0.605009070328055,-0.3396985117740839,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1244493,28163.286,823.7708571428573,3000.0,134.48,31,7,27,7,4.428571428571429,Particulier,1.250245895373015,0.9599537690504633,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1244572,1140.0,80.0,120.0,60.0,14,4,47,4,3.5,Particulier,-0.19379389018632553,0.27316266088080965,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1244639,1410.0,128.66666666666666,140.0,120.0,11,3,71,3,3.6666666666666665,Particulier,-0.4076274731010349,-0.02417498071143327,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1244668,8669.484,289.87149999999997,550.0,144.46,27,4,27,4,6.75,Particulier,0.23674694632592438,0.5752698128394966,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1244678,1800.0,225.0,300.0,150.0,8,2,91,2,4.0,Particulier,-0.5998018192294311,-0.3271361847053598,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1244684,900.0,63.333333333333336,70.0,50.0,14,3,109,3,4.666666666666667,Particulier,-0.35941874797042445,0.0994091566142016,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1244715,986.668,135.83350000000002,171.667,100.0,7,2,62,2,3.5,Particulier,-0.6655630651221216,-0.3388795200410366,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1244854,4200.0,700.0,700.0,700.0,6,1,92,1,6.0,Particulier,-0.5796612686926534,-0.6751727363665153,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1244871,3246.2,170.675,350.0,100.0,18,4,6,4,4.5,Particulier,-0.04861742561982021,0.3537190734147102,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1244893,5900.0,214.33333333333334,400.0,95.0,32,5,188,6,6.4,Particulier,0.5349854565380607,1.0312275018197459,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1244897,1500.0,500.0,500.0,500.0,3,1,277,1,3.0,Professional,-0.8025854752355697,-0.7932965992293309,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1244898,15345.0,2557.5,5000.0,115.0,6,2,180,2,3.0,Professional,0.18462507206514803,-1.0825148349314992,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1244899,3860.4,131.8,425.0,27.0,28,7,5,7,4.0,Particulier,0.6583755929308178,1.223878485051428,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1244938,7700.0,575.0,650.0,500.0,13,2,287,2,6.5,Particulier,-0.28506377677980665,-0.24975894227303447,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1244941,150.0,50.0,50.0,50.0,3,1,34,1,3.0,Particulier,-0.9664350194964884,-0.6403067842426994,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1244983,15220.0,806.6666666666666,820.0,790.0,19,3,26,3,6.333333333333333,Particulier,0.12991405447074478,-0.005328909195512484,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1245004,3524.406,587.401,727.876,446.926,6,2,74,2,3.0,Professional,-0.5245178757536139,-0.5292570263500234,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1245031,750.0,250.0,250.0,250.0,3,1,8,1,3.0,Particulier,-0.8936129998249689,-0.7083022575700912,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1245105,12391.24,142.37555555555554,270.0,42.65,71,9,15,9,7.888888888888889,Particulier,1.866854677486892,2.6517996184339023,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1245106,273.6,91.2,91.2,91.2,3,1,259,1,3.0,Particulier,-0.9514336834441554,-0.654313851748142,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1245205,240.0,40.0,40.0,40.0,6,1,484,1,6.0,Particulier,-0.8351646648314562,-0.4477636370330803,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1245220,1951.4,67.73333333333333,145.0,18.4,30,6,1,6,5.0,Particulier,0.4779669396056898,1.1056661747800165,0,Client Cluster HC 1,0,Client Cluster KMeans 1
